abstract,name,id,version,title,beginDate,endDate,author,attributeName,attribute
"These data refer to the PCI project Camila Gomes de Brito, linked to PPBio - Western Amazon, process 558318 / 2009-6. The main objective of the research will evaluate composition and richness of the assembly of ants in 27 installments of the Experimental Farm of the University of Amazonas - UFAM (24 km2) and verify biotic responses against the environmental variables. They will be assessed the effects of soil elevation, soil particle size and slope. Data were collected at the Experimental Farm of the Federal University of Amazonas (FEX-UFAM) covering 3,000 ha of rainforest containing areas of plateaus and shallows, with primary forest, secondary forest and areas of campinaranas, in the period from 23 June 2011 to 06 August 2016. The farm is located at km 38 of the BR 174, Amazonas, Brazil.",PPBioAmOc,80,7,"Distribution of ants (Hymenoptera, Formicidae) using three sampling techniques at the Experimental Farm of the University of Amazonas - UFAM, Manaus, Amazonas, Brazil",2011-06-23T04:00:00Z,2012-08-06T04:00:00Z,Jorge Luiz Pereira de Souza,"site,techniques,trail,plot,sampling_point,subfamily,genus,specie,taxon,n,responsible","site  The PPBio study site where the samples were taken.,techniques  The sampling techniques employed at sampling points.,trail  Trail name specified in accordance with the code adopted by PPBio.,plot  Plot name specified in accordance with the code adopted by PPBio.,sampling_point  Equidistant sampling points within the plot. There are 10 sampling points per plot every 25 m, starting at the 25m mark, finishing in 250m.,subfamily  Taxonomic identification in subfamily level.,genus  Taxonomic identification in genus level.,specie  Ants from the Winkler extraction, pitfall traps and bait samples were identified to morphospecies or species whenever possible.,taxon  A junction of the attributes Genus and Species.,n  Abundance of individuals.,responsible  The person responsible for collecting samples."
"This dataset refers to the monitoring of understorey birds at the Reserva Florestal Adolpho Ducke - RFAD (02º55’ – 03º01’S, 59º53’ – 59º59’W), located in the outskirts of Manaus city, Amazonas state, Brazil. Birds were mist-netted in all 72 permanent plots of the RFAD during the dry season in each of three consecutive years (2012-2014). Sixteen mist-nets (each 9 m long, 32 mm mesh size) were set out in pairs at 10-m intervals along the 250 m length of each plot. Mist-nets were opened between 06:00 and 12:00 and inspected hourly. Birds captured were identified and banded with metal bands. Whenever possible, a blood sample of approximately 50 µl was collected via brachial venipuncture and stored in absolute ethanol or in Queen’s lysis buffer. Birds were then released unharmed. Fieldwork was carried out with permitting regulation of the Brazilian Biodiversity Authorization and Information System – SISBIO (Permit 34850) and the Brazilian Center for Bird Research and Conservation - CEMAVE (Permit 3576). These licenses covered all animal ethics considered as well as a permit to capture, mark and blood-sample birds, following protocols established by CEMAVE.",PPBioAmOc,82,4,"Understorey-bird monitoring at the Reserva Florestal Adolpho Ducke, Amazonas, Brazil",2012-07-28T04:00:00Z,2014-10-13T04:00:00Z,Juliana Menger,"id,site,trail,plot,family,genera,species,ring,date,time,voucher,status","id  sequentIial number identifying the attribute,site  name of the site as adopted by PPBio,trail  name of the trail as adopted by PPBio,plot  name of the plot as adopted by PPBio,family  family according to IOC,genera  genera according to IOC,species  species according to IOC,ring  ring code provided by CEMAVE,date  date of sampling,time  time of sampling,voucher  voucher of blood sample given by the Genetic Resources Collection of the Instituto nacional de Pesquisas da Amazonia,status  status of capture/recapture"
"Bats captured with ground-level mist-nets distributed in RAPEALD standard sampling plots distributed through 100 km along the Madeira River margins close to the Santo Antonio hydroelectric dam, Southwestern Brazilian Amazonia, before dam construction. Sampling design included seven sampling modules with seven plots each, totaling 49 sampling plots. The sampling plots were distributed with 0, 500, 1000, 2000, 3000, 4000, and 5000 m distances from the Madeira River margin in trails perpendicular to the river. Each plot consisted of one trail of 250 m following the contour line of the terrain, in order to minimize the topographic variations and, consequently, the variation of the vegetation inside each plot. We sampled bats in three to five nights for season (dry or rainy) between June 2010 and September 2011, totaling 217 capture nights, and 10416 mnh (1 mist-net hour, mnh, equals one 12-m net open for 1 h). To achieve this total sampling per plot we worked in three to four plots simultaneously in a same night. We erected eight ground level mist-nets (12 × 3 m, 19 mm mesh, Ecotone, Poland) in each plot, which were left open from 18:00 h to 00:00 h, and checked at 15 minutes intervals.",PPBioAmOc,87,4,"Bat species (Chiroptera) captured in 49 sampling plots in the upper River Madeira - Rondonia, Brazil",2010-06-24T04:00:00Z,2011-09-28T04:00:00Z,Paulo Estefano Dineli Bobrowiec,"SITE,DATE,GENRE,SPECIES,MODULE,TRAIL,PLOT","SITE  name of the site of PPBio collection,DATE  date of sampling,GENRE  genus of bats captured,SPECIES  species of bats captured,MODULE  data module collection,TRAIL  name of the trail as adopted by PPBio,PLOT  name of the plot as adopted by PPBio"
"Este trabalho relacionou variaveis temporais com o ataque e predação de ninhos de jacaré-açu, na várzea da Amazônia Central (Reserva Mamirauá). Foram utilizados vestígios deixados no local e registro fotograficos (camera trap) para identificação das espécies de predadores. A diferença entre os métodos foram testadas. A presença da fêmea e a perturbação humana também foram relacionados com os eventos de predação registrados.
In this study, we investigated the relationship between predator attacks on nests and incubation period, and evaluated the influence of initial predation on subsequent predation in the Mamirauá Sustainable Development Reserve. We also evaluated the influence of presence of females near the nests and manipulation of nests on the occurrence of attacks. We compared results from data obtained with cameras traps and vestiges left by predators on estimates of rates of predation by different predators.",PPBioAmOc,89,6,Predação de ninhos de jacaré-açu em várzea na Amazônia Central (Reserva Mamirauá),2013-01-01T04:00:00Z,2014-01-01T04:00:00Z,NA,NA,NA
"Esta pesquisa foi desenvolvida para determinar as relações entre a reprodução de palmeiras (produção de frutos, número de frutos por indivíduo e viabilidade dos frutos) e variáveis ambientais ao nível da parcela (Altitude, inclinação do terreno, nutrientes do solo e distância para o igarapé) e ao nível do indivíduo (luminosidade, profundidade da serrapilheira e densidade de outras árvores). A partir destas relações, será possível determinar se a ocorrência das espécies está relacionada com limitação de dispersão ou controle ambiental nas parcelas permanentes distribuídas sistematicamente sobre 64 km2 na Reserva Florestal Adolpho Ducke, Manaus, Amazonas.",PPBioAmOc,91,6,"Reprodução, distribuição e padrões de co-ocorrência em uma comunidade de palmeiras na Amazônia central: Uma abordagem teórica e experimental",2008-08-01T04:00:00Z,2010-10-31T04:00:00Z,Cíntia Gomes de Freitas,"N,parcela,posicao,X,Y,data,mes,ano,especie,Nfolhas,tamanho,contada,coletada,fenofase","N  Número individual dado a cada uma das palmeiras marcadas, gravado em placas de metal afixadas nos
indivíduos. dimensionless,parcela  Identificação de cada unidade amostral. As parcelas são distantes um quilometro uma da
outra e seu nome indica a localização espacial: L de leste, O de oeste, N de norte e S de sul.,posicao  Considerando o ponto 0 da parcela, a posição é direita (D) ou esquerda (E) marca a localização
do indivíduos na parcela.,X  Distância em metros do indivíduo para a linha central da parcela. metros,Y  Distância em metros do ponto 0 da parcela até onde a linha de X (distância do indivíduos até a linha central) toca a linha central da parcela. metros,data  Data quando foi marcada a palmeira.,mes  Significa o mês quando o monitoramento foi feito.,ano  Relativo ao ano em que o monitoramento foi feito,especie  Código dado para cada espécie que constitui da primeira letra do gênero e da primeira letra do
epíteto específico. Ver tabela das espécies.,Nfolhas  Número de folhas foi usado como medida de tamanho para palmeiras do tipo acaule. dimensionless,tamanho  Medida subjetiva da altura em metros das palmeiras com estipe aéreo. O pesquisador permaneceu há 2 metros de distância da palmeira e contou os metros até a visão alcançar a ponta das folhas do dossel. metros,contada  Significa que o indivíduo teve ou não seus frutos contados ao longo da coleta de campo.,coletada  Significa que o indivíduo teve ou não seus frutos coletadas ao longo da coleta de campo.,fenofase  A fase de desenvolvimento em que se encontravam os cachos das palmeiras. Ver tabela descritiva."
"Jackfruit (Artocarpus heterophyllus Lam., Moraceae) is one of the most conspicuous invasive plants in Brazil. We studied jackfruit invasion on an island (Ilha Grande State Park), in the Atlantic Forest, by assessing jackfruit distribution and density along 23 trails (90 km) on the island. Presence or absence was verified in a total of 857 plots. The data refers to the article ""Invasion by Artocarpus heterophyllus (Moraceae) on an island in the Atlantic Forest Biome, Brazil: distribution at the landscape level, density and need for control"" published in the Journal of Coastal Conservation (DOI 10.1007/s11852-016-0429-9) by Helena Godoy Bergallo, Ana Carolina Bergallo, Henrique Bergallo Rocha and Carlos Frederico Duarte Rocha. The use of data should be done by permission of the responsible for the data packet, Helena Godoy Bergallo, and its proper citation and thanks to the funding sources for papers to be published with the data available in PPBio repository.",PPBioMA,19,15,"Geographical coordinates and biometric data of jackfruit (Artocarpus heterophyllus) in Ilha Grande, RJ, Brazil",2007-08-18T04:00:00Z,2007-08-19T04:00:00Z,Helena de Godoy Bergallo,"site,trail,point,date,hemisphere,lat,meridian,long,altitude,dbh,stem1,stem2,height,seedling","site Site Locality where data were collected,trail Trail Trail identification. Trails with numbers are those used by local people and tourist. The other trails are those with more restricted access.,point Point Point identifications where data were collected meter,date Dates Dates when data were collected,hemisphere Hemisphere Position of the study site in relation to the equator,lat Latitude Latitude value (Y) in decimal degrees. WGS84 grad,meridian Meridian Position of the study site in relation to Greenwich meridian,long Longitude Longitude value (X) in decimal degrees. WGS84 grad,altitude Altitude Altitude values above sea level, in meters meter,trail Trail Trail identification. Trails with numbers are those used by local people and tourist. The other trails are those with more restricted access,date Date Dates when data were collected,dbh DBH Diameter of the trunk at breast height in centimeters centimeter,stem1 Stem1 In few trees, the trunk at breast height was splitted in two or three stems. In this situations, all the stems were measured unless DBH<4 cm centimeter,stem2 Stem2 In few trees, the trunk at breast height was splitted in two or three stems. In this situations, all the stems were measured unless DBH<4 cm centimeter,height Tree height Measure of the tree height meter,seedling Seedling Records of seedlings in each point"
"Os dados aqui citados referem-se à localização geográfica dos oito módulos RAPELD na Reserva Biológica (REBIO) de Sooretama, ES, e as coordenadas geográficas demarcadas a cada 50 metros ao longo das trilhas.",PPBioMA,23,2,"Localização geográfica dos módulos RAPELD na Reserva Biológica Sooretama, Espírito Santo, Brasil.",2016-08-01T04:00:00Z,2016-08-17T04:00:00Z,Renata Valls Pagotto,"sitio,modulo,trilha,ponto,zona,lat,long","sitio sitio Area de estudo,modulo modulo modulo RAPELD localizado a oeste ou a leste em relacao a rodovia BR 101,trilha trilha nome da trilha localizada no modulo RAPELD a oeste ou a leste em relacao a BR 101,ponto ponto ponto referente a posicao do piquete em relacao a distancia da rodovia BR 101,zona zona fuso ou zona UTM onde estao localizados os modulos RAPELD,lat latitude valor da latitude (Y) em UTM datum WGS 84 meter,long longitude valor da longitude (X) em UTM datum WGS 84 meter"
Estes dados correspondem aos azimutes tomados em cada segmento nas 10 parcelas terrestres instaladas nas trilhas do módulo RAPELD do PEDI.,PPBioMA,24,2,"Azimutes do módulo RAPELD do Parque Estadual de Dois Irmãos, Recife, Pernambuco - Brasil",2014-01-01T04:00:00Z,2016-01-01T04:00:00Z,Ana Carolina Borges Lins e Silva,"sitio,trilha,parcela,segmento,comprimento,azimute,data_medida,observacoes","sitio Sítio Unidade de Conservação onde está inserido o módulo RAPELD pertencente ao Programa de Pesquisa em Biodiversidade - Rede Mata Atlântica,trilha Trilha do módulo RAPELD Refere-se à primeira ou segunda trilha do módulo RAPELD.,parcela Parcela Parcela onde foi realizada a medição dos azimutes para formação do corredor central meter,segmento Segmento Distância de aproximadamente 10 metros entre os piquetes. Os valores correspondem à distância entre a trilha e o ponto 0 (Trilha - 0), do ponto 0 até os 10 metros (0-10), dos 10 metros aos 20 metros (10-20) e assim por diante.,comprimento Comprimento Comprimento do segmento em metros. O tamanho padrão de um segmento é 10 metros. meter,azimute Azimute Distância entre os piquetes dos segmentos em graus. O valor do azimute se refere ao deslocamento do observador com relação ao norte magnético e o conjunto destas medidas em campo permite que o pesquisador reconstrua o corredor central de cada parcela. degree,data_medida Data de medição Refere-se à data de medição dos azimutes em campo,observacoes Observações Informações sobre a validade dos azimutes medidos em campo. Azimutes que apresentem grau de angulação inferior a 70° com relação ao próximo segmento devem ser descartados. Além disto, os segmentos que estejam a menos de 10 metros do corredor central ou estejam o cortando devem ser descartados. No total, cada parcela precisa apresentar 25 segmentos válidos."
"Species list and leaf traits of juvenile plants in landslide and control conditions sampled in five areas within a large protected area of occurrence of the Atlantic Forest (APA Guaraqueçaba) in the municipalities of Guaraqueçaba (SM area, at the Salto Morato Reserve), Morretes (CA area, at the Capituva locality) and Paranaguá (MI, QU and SA areas at Morro Inglês, Quintilha and Salto das Andorinhas, respectively, in the Saint-Hilaire/Lange National Park), northern coast of Paraná State, southern Brazil.",PPBioMA,25,2,Traits and species list,2012-08-01T04:00:00Z,2013-12-20T04:00:00Z,Márcia Cristina Mendes Marques,"site,plot,condition,ID,species,n_leaves,leaf_thickness,leaf_fresh_mass,leaf_dry_mass,leaf_area.cm.,leaf_perimeter,leaf_division,leaf_margin,thricome,sla,ldmc,perimeter_area,Family,Genus,Species,Author","site site local of data collection,plot plot local of data collection in each site,condition condition landslide (area that have undergone landslide), control (adjacent plot without slide history),ID ID Individual label,species species species identification according to The Plant List version 1.1,n_leaves n_leaves number of leaves measured per individual,leaf_thickness leaf_thickness mean leaf thickness (cm) centimeter,leaf_fresh_mass leaf_fresh_mass mean leaf fresh mass (g) gram,leaf_dry_mass leaf_dry_mass mean leaf dry mass (g) gram,leaf_area.cm. leaf_area mean leaf area (cm²) squareCentimeters,leaf_perimeter leaf_perimeter mean leaf perimeter (cm) centimeter,leaf_division leaf_division leaf division simple (1) or compound (0),leaf_margin leaf_margin leaf margin entire (0) or non-entire (1),thricome tricome presence (1) or absence (0) of tricomes in leaves,sla sla specific leaf area (mg mm-2),ldmc ldmc lead dry matter content (mg) milligram,perimeter_area perimeter_area ratio between leaf perimeter and leaf area,Family Family Plant family,Genus Genus plant genus,Species Species plant species,Author Author plant's author"
"O estudo foi feito em um sítio RAPELD, que consiste em parcelas permanentes com delineamento amostral padronizado para estudos ecológicos de longo prazo.   Este método consiste de um módulo (localmente chamado de Módulo Cachoeira) contendo dez parcelas de um hectare (40 x 250 metros), distribuídas sistematicamente (distantes 1km entre si) ao longo de um retângulo de 1 x 5 Km. Cada parcela é estabelecida dentro de uma mesma cota altitudinal, onde um corredor central (1,5m de largura) percorre toda a extensão de 250 metros da parcela. O levantamento da vegetação foi realizado em uma faixa de 1,5 de largura a montante do corredor central (375m²) de cada uma das dez parcelas, totalizando 0,375 hectares. Cada parcela foi subdividida em 25 segmentos de 10m, sendo que a cada cinco segmentos foi delimitada uma unidade amostral (UA) de 75m2 (1,5m x 50m), totalizando 50 UAs. Nas UAs foram amostrados e plaqueados todos os indivíduos arbustivos e arbóreos com diâmetro à altura do peito (DAP) > 1cm. Nestes indivíduos foram medidos: Altura; diâmetro a altura do peito; coordenadas x e y (para localização do indivíduo dentro da parcela) As identificações botânicas foram realizadas a partir de comparação com material herborizado de estudos anteriores na mesma área e por chaves de identificação até o menor nível taxonômico possível.",PPBioMA,28,8,"Levantamento da vegetação lenhosa na faixa sensível do módulo RAPELD na Reserva Natural do Rio Cachoeira, Antonina, Paraná, Brasil",2014-08-01T04:00:00Z,2015-07-02T04:00:00Z,Ricardo Augusto Camargo de Oliveira,"Parcela,Segmento,Numero,DAP (mm) total,Altura (cm),X (m),Y (cm),ID","Parcela  Parcela,Segmento  Segmento,Numero  ID Number for the plant,DAP (mm) total  Diameter in mm of the plant at 1.30m millimeter,Altura (cm)  Height in cm centimeter,X (m)  Distance X along the plot (see protocol) meter,Y (cm)  Distance Y at right angles to the plot. centimeter,ID  Species (not always possible to make an identification)"
"Os dados aqui documentados referem-se a localização geográfica das 10 parcelas e das trilhas de acesso as mesmas do Módulo Leste no Parque Estadual da Ilha Grande, no município de Angra dos Reis, RJ, Brasil. O Módulo Leste é composto por duas linhas imaginárias de 5 km distantes entre si 1 km. A cada 1 km dessas linhas imaginárias há uma parcela de 250 m de extensão seguindo a metodologia RAPELD.",PPBioMA,3,4,"Localização das trilhas e parcelas do Módulo Leste no Parque Estadual da Ilha Grande, RJ, Brasil",2011-09-27T04:00:00Z,2012-04-30T04:00:00Z,Helena de Godoy Bergallo,"id,sitio,modulo,fuso,datum,long_utm,lat_utm,pontos,trecho,long_dec,lat_dec,trilha,parcela,nome_parcela,ponto,long_UTM,lat_UTM,precisao,long_decimais,lat_decimais","id Identificador Número identificador de cada registro,sitio Sítio de pesquisa Identificador da localidade onde os dados foram coletados,modulo Modulo Identificador do módulo de estudo na Ilha Grande,fuso Fuso É o fuso ou zona UTM onde está localizada a Ilha Grande,datum Datum Datum utilizado na obtenção das coordenadas geográficas em UTM e graus decimais,long_utm Longitude Valor da longitude (X) em UTM meter,lat_utm Latitude Valor da latitude (Y) em UTM meter,pontos Pontos Identificador dos pontos ao longo das trilhas que dão acesso as parcelas,trecho Trecho Identifica a trilha que dá acesso a uma parcela,long_dec Longitude em graus decimais Valor da longitude (X) em graus decimais grad,lat_dec Latitude em graus decimais Valor da latitude (Y) em graus decimais grad,sitio Sítio Identificador da localidade onde os dados doram coletados,modulo Módulo Identificador do módulo de estudo na Ilha Grande,trilha  Identificador da trilha onde a parcela se insere. Ambas as trilhas são virtuais e estão distantes entre si 1km.,parcela  Nome das parcelas instaladas de acordo com o padrão PPBio,nome_parcela Nome da parcela Nome popular que ajuda a identificar e localizar a parcela,ponto  Identifica os pontos que demarcam a parcela. Cada ponto está a 10 m de distância do próximo meter,fuso  Fuso ou zona UTM onde está localizada a Ilha Grande,long_UTM Longitude_UTM Valor da longitude (X) em UTM. Datum WGS84 meter,lat_UTM Latitude_UTM Valor da latitude (Y) em UTM. Datum WGS 84 meter,precisao  Precisão em metros da posição obtida da coordenada geográfica meter,long_decimais Longitude Valor da longitude (X) em graus decimais. Datum WGS 84 grad,lat_decimais Latitude Valor da latitude (Y) em graus decimais. Datum WGS 84 grad"
"Este trabalho foi desenvolvido para avaliar a regeneração natural em um gradiente edáfico-sucessional em Floresta Atlântica. Foram feitos dois levantamentos (2010 e 2016) do estrato arbóreo (DAP≥5cm) que ocorrem em florestas com idades entre 7-17, 20-30, 30-55 e >80 anos e em dois tipos de solo em áreas de Floresta Atlântica em Antonina, Paraná, sul do Brasil.",PPBioMA,31,3,"valiação da regeneração naturaldo estrato arbóreo em um gradiente edáfico-sucessional em Floresta Atlântica, Antonina, Paraná, Brasil",2010-08-02T04:00:00Z,2016-12-15T04:00:00Z,Márcia Cristina Mendes Marques,"Genus,Species,Parcela,Solo,Idade,Especie,DAP 2010 MAIOR,DAP 2010 FINAL,DAP 2016 MAIOR,DAP 2016 FINAL","Genus  Species List,Species  Species,Parcela  Identidade da parcela,Solo  Soil Type

Tipo de solo em cada unidade amostral,Idade  Categoria de idade sucessional de cada parcela,Especie  Identificação das espécies segundo o The Plant List (APG III),DAP 2010 MAIOR  Diâmentro altura do peito do maior fuste em centímetros amostrados no primeiro levantamento (2010)

Recrutas: Indivíduos que foram recrutados no segundo levantamento (2016), não sendo amostrados no primeiro levantamento(2010) centimeter,DAP 2010 FINAL  Diâmetro altura do peito de todos os fustes em centímetros amostrados no primeiro levantamento (2010).
Calculo do DAP final: RAIZ da soma de cada diâmentro multiplicado por ele mesmo.

Recrutas: Indivíduos que foram recrutados no segundo levantamento (2016), não sendo amostrados no primeiro levantamento(2010) centimeter,DAP 2016 MAIOR  iâmetro altura do peito do maior  fuste em centímetros amostrados no segundo levantamento (2016).

Mortas: Indivíduos que foram recrutados no primeiro levantamento (201o), e que estavam mortos no segundo levantamento (2016). centimeter,DAP 2016 FINAL  Diâmetro altura do peito de todos os fustes em centímetros amostrados no segundo levantamento (2016).
Calculo do DAP final: RAIZ da soma de cada diâmentro multiplicado por ele mesmo.

Mortas: Indivíduos que foram recrutados no primeiro levantamento (201o), e que estavam mortos no segundo levantamento (2016). centimeter"
"Estes dados foram coletados no módulo Cachoeira, PPBIO-MA, método Rapeld.
Trata-se do registros de interações entre beija-flores e suas fontes de néctar no período de novembro de 2014 a outubro de 2015.
Os registros foram realizados em todas as 10 parcelas, mensalmente, a jusante do corredor central.",PPBioMA,35,3,"Interações entre plantas e beijaflores, módulo Cachoeira",2015-11-30T04:00:00Z,2016-10-31T04:00:00Z,Isabela Varassin,"Sitio,Parcela,Data,ID,Especie,Numero de flores,Altura,X,Angulo,Y,Interacao,Horario,Número de flores,Comportamento beija-flor","Sitio  Sitio de amostragem: Módulo PPBIO contendo 10 parcelas dispostas no método RAPELD,Parcela  áreas de amostragem dentro do modulo PPBIO As coletas dos dados de interação foram realizadas em subparcelas de 20 x 250m a jusante do corredor central.Espécie de planta que interagiu com beija-flores;,Data  Data do registro da interacao,ID  Identidade numérica do registro de interação number,Especie  Espécie de planta visitada por uma dada espécie de beija-flor em uma dada hora,Numero de flores  Número de flores que cada espécie de planta number,Altura  posição vertical onde a planta ocorre (para epífitas) ou posição vertical onde as flores; inflorescências ocorrem na copa; meter,X  Coordenadas arbitrárias  X em eixos cartesianos na parcela amostrada degree,Angulo  Angulo a mais na demarcação da posição X degree,Y  Coordenadas arbitrárias  Y em eixos cartesianos na parcela amostrada degree,Interacao  Espécie de beija-flor que interagiu com uma dada planta,Horario  horário em que a interação foi registrada naquela amostragem,Número de flores  Número de visitas realizado naquele dado horário number,Comportamento beija-flor  O comportamento de forrageamento dos beija-flores foi categorizado em territorialista e trapliner, para cada visita. Assim a uma mesma espécie de beija-flor pode ter sido atribuído ambos os comportamentos ao visitar a mesma planta. Beija-flores territorialistas foram aqueles que se comportaram de forma agressiva e defenderam o recurso contra indivíduos da mesma espécie e de espécies diferentes, assim como aqueles que se alimentam de tempos em tempos e retornam para o mesmo poleiro. Os beija-flores que se alimentam e prosseguem em uma rota regular foram considerados trapliners."
"Os dados se referem a características físicas e químicas do solo em 10 parcelas de um hectare no Parque Estadual da Ilha Grande. As parcelas estão localizadas em intervalos de 1 km em duas trilhas de 5 km cada. Cada parcela possui 250 m de extensão e acompanha a curva de nível. Em cada parcela, amostras de solo foram coletadas em seis pontos (0, 50, 100, 150, 200, 250 m) e em quatro profundidades (0-5; 5-10; 10-20 e 20-30 cm).

The data refer to the physical and chemical characteristics of the soil in 10 one-hectare plots in the Ilha Grande State Park. The plots are located at intervals of 1 km on two trails of 5 km each. Each plot is 250 m long and follows the elevational contour. In each plot, soil samples were collected at six points (0, 50, 100, 150, 200, 250 m) and at four depths (0-5; 5-10; 10-20 and 20-30 cm).",PPBioMA,50,4,"Caracterização física e química do solo no Parque Estadual da Ilha Grande, RJ, Brasil (Physical and chemical soil characteristics in Ilha Grande State Park, RJ, Brazil)",2016-01-01T04:00:00Z,2016-01-01T04:00:00Z,Mariella Camardelli Uzeda,"id,sitio,modulo,trilha,parcela,nome_parcela,ponto,profundidade,C(%),Al(cmolc/d),Ca(cmolc/d),H+Al(cmolc/d),K(mg/L),Mg(cmolc/d),N(%),P(mg/L),pH(unid),Areia(%),Silte(%),Argila(%)","id Identificador Número identificador de cada registro - Identification number of each record number,sitio Sitio - Site Area de estudo - Study area,modulo modulo Modulo RAPELD localizado no lado leste da Ilha Grande - RAPELD module located on the east side of Ilha Grande,trilha trilha - trail Identificador da trilha onde a parcela se insere. Ambas as trilhas são virtuais e estão distantes entre si 1 km - Identifier of the trail where the plot is inserted. Both trails are virtual and distant 1 km apart,parcela parcela - plot localização da parcela na trilha - plot location on trail,nome_parcela Nome da parcela - Plot name Nome popular que ajuda a identificar e localizar a parcela - Popular name that helps identify and locate the plot,ponto  Identifica os pontos na parcela onde a coleta de solo foi feita - Identifies the points in the plot where the soil collection was done meter,profundidade Profundidade Intervalo de profundidade em centímetros onde o solo foi coletado - Depth interval in centimeters where soil was sampled,C(%) C Porcentagem de carbono - Percentage of carbon percent,Al(cmolc/d) Al Quantidade de alumínio - amount of aluminum
Centimol por decímetro cúbico - centimol per cubic decimeter cmolc/dm3,Ca(cmolc/d) Ca Quantidade de cálcio - amount of calcium
Centimol por decímetro cúbico - centimol per cubic decimeter cmolc/dm3,H+Al(cmolc/d) H+Al Quantidade de Hidrogênio somado ao Alumínio - Amount of hydrogen added to aluminum
Centimol por decímetro cúbico - centimol per cubic decimeter cmolc/dm3,K(mg/L) K Quantidade de potássio - amount of potassium mg/L,Mg(cmolc/d) Mg Quantidade de magnésio - amount of magnesium
Centimol por decímetro cúbico - centimol per cubic decimeter cmolc/dm3,N(%) N porcentagem de nitrogênio - percentage of nitrogen Percent,P(mg/L) P Quantidade de fósforo - amount of phosphorus mg/L,pH(unid) pH pH da amostra - pH of each sample number,Areia(%) Areia Porcentagem de partículas de areia - percentage of sand particles dimensionless,Silte(%) Silte Porcentagem de partículas de silte - percentage of silt particles dimensionless,Argila(%) Argila Porcentagem de partículas de argila - percentage of clay particles dimensionless"
"Os dados aqui documentados referem-se as localizações geográficas em UTM dos módulos RAPELD instalados na Reserva
Natural Vale. A Reserva Natural Vale está localizada no norte do estado do Espirito Santo, Brasil. Cada módulo é composto de
uma trilha de 5 km de extensão demarcada de 50 em 50 metros.",PPBioMA,51,6,"Localização dos módulos RAPELD da Reserva Natural Vale, Espírito Santo, Brasil",2013-01-09T04:00:00Z,2013-01-19T04:00:00Z,Átilla Ferreguetti,"sitio,modulo,nome_trilha,piquete,fuso,long,lat,altitude","sitio  local onde estão instalados os
módulos,modulo  código de cada módulo
instalado,nome_trilha  nome da estrada localizada
dentro da Reserva Natural Vale
onde está o inicio de cada
módulo.,piquete  localização métrica de cada
piquete ao longo da trilha. meter,fuso  Zona UTM da localidade dos
módulos,long  Coordenada geográfica da
longitude em UTM meter,lat  Coordenada geográfica da
latitude em UTM meter,altitude  nível de altitude de cada
piquete demarcando o módulo meter"
